행정동명,행정동코드,법정동명,법정동코드,총인구수,총가구수,가구당인구수,평균소득금액,시,구,동,구_동숫자,구_동
서울특별시 종로구 청운효자동,1111051500,청운동,1111010100,11680,4715,2.48,9049.02,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,신교동,1111010200,11680,4715,2.48,5544.59,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,궁정동,1111010300,11680,4715,2.48,7078.69,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,효자동,1111010400,11680,4715,2.48,5403.79,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,창성동,1111010500,11680,4715,2.48,5345.71,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,통인동,1111010800,11680,4715,2.48,4784.15,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,누상동,1111010900,11680,4715,2.48,4749.17,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,누하동,1111011000,11680,4715,2.48,4302.0,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,옥인동,1111011100,11680,4715,2.48,5638.12,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 청운효자동,1111051500,세종로,1111011900,11680,4715,2.48,7285.86,서울특별시,종로구,청운효자동,종로구 청운효자동,종로구 청운효자동
서울특별시 종로구 사직동,1111053000,통의동,1111010600,8705,3969,2.19,5480.03,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,적선동,1111010700,8705,3969,2.19,5675.54,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,체부동,1111011200,8705,3969,2.19,4941.51,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,필운동,1111011300,8705,3969,2.19,4943.26,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,내자동,1111011400,8705,3969,2.19,4560.52,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,사직동,1111011500,8705,3969,2.19,5152.87,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,도렴동,1111011600,8705,3969,2.19,6699.8,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,당주동,1111011700,8705,3969,2.19,6598.27,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,내수동,1111011800,8705,3969,2.19,9203.43,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,세종로,1111011900,8705,3969,2.19,7285.86,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,신문로1가,1111012000,8705,3969,2.19,8127.08,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 사직동,1111053000,신문로2가,1111012100,8705,3969,2.19,7340.22,서울특별시,종로구,사직동,종로구 사직동,종로구 사직동
서울특별시 종로구 삼청동,1111054000,팔판동,1111013900,2433,1065,2.28,5545.68,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,삼청동,1111014000,2433,1065,2.28,6082.54,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,안국동,1111014100,2433,1065,2.28,5710.56,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,소격동,1111014200,2433,1065,2.28,5715.89,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,화동,1111014300,2433,1065,2.28,5335.81,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,사간동,1111014400,2433,1065,2.28,5696.88,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 삼청동,1111054000,송현동,1111014500,2433,1065,2.28,4409.57,서울특별시,종로구,삼청동,종로구 삼청동,종로구 삼청동
서울특별시 종로구 부암동,1111055000,부암동,1111018400,9666,3901,2.48,5784.19,서울특별시,종로구,부암동,종로구 부암동,종로구 부암동
서울특별시 종로구 부암동,1111055000,홍지동,1111018500,9666,3901,2.48,5139.34,서울특별시,종로구,부암동,종로구 부암동,종로구 부암동
서울특별시 종로구 부암동,1111055000,신영동,1111018600,9666,3901,2.48,4845.22,서울특별시,종로구,부암동,종로구 부암동,종로구 부암동
서울특별시 종로구 평창동,1111056000,구기동,1111018200,17379,6398,2.72,6388.53,서울특별시,종로구,평창동,종로구 평창동,종로구 평창동
서울특별시 종로구 평창동,1111056000,평창동,1111018300,17379,6398,2.72,10248.85,서울특별시,종로구,평창동,종로구 평창동,종로구 평창동
서울특별시 종로구 무악동,1111057000,무악동,1111018700,8082,2899,2.79,4367.37,서울특별시,종로구,무악동,종로구 무악동,종로구 무악동
서울특별시 종로구 교남동,1111058000,교남동,1111017600,10027,4174,2.4,6355.45,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 교남동,1111058000,평동,1111017700,10027,4174,2.4,6338.5,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 교남동,1111058000,송월동,1111017800,10027,4174,2.4,3690.0,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 교남동,1111058000,홍파동,1111017900,10027,4174,2.4,4451.5,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 교남동,1111058000,교북동,1111018000,10027,4174,2.4,5704.8,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 교남동,1111058000,행촌동,1111018100,10027,4174,2.4,3643.11,서울특별시,종로구,교남동,종로구 교남동,종로구 교남동
서울특별시 종로구 가회동,1111060000,가회동,1111014600,4169,1782,2.34,7168.63,서울특별시,종로구,가회동,종로구 가회동,종로구 가회동
서울특별시 종로구 가회동,1111060000,재동,1111014700,4169,1782,2.34,5693.9,서울특별시,종로구,가회동,종로구 가회동,종로구 가회동
서울특별시 종로구 가회동,1111060000,계동,1111014800,4169,1782,2.34,5349.21,서울특별시,종로구,가회동,종로구 가회동,종로구 가회동
서울특별시 종로구 가회동,1111060000,원서동,1111014900,4169,1782,2.34,5039.73,서울특별시,종로구,가회동,종로구 가회동,종로구 가회동
서울특별시 종로구 종로1·2·3·4가동,1111061500,세종로,1111011900,6707,3978,1.69,7285.86,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,청진동,1111012200,6707,3978,1.69,7638.77,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,서린동,1111012300,6707,3978,1.69,8312.43,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,수송동,1111012400,6707,3978,1.69,5081.21,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,중학동,1111012500,6707,3978,1.69,6334.7,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,종로1가,1111012600,6707,3978,1.69,8501.67,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,공평동,1111012700,6707,3978,1.69,7161.4,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,관훈동,1111012800,6707,3978,1.69,5468.59,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,견지동,1111012900,6707,3978,1.69,4311.09,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,와룡동,1111013000,6707,3978,1.69,3647.67,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,권농동,1111013100,6707,3978,1.69,2764.42,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,운니동,1111013200,6707,3978,1.69,4103.66,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,익선동,1111013300,6707,3978,1.69,4269.5,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,경운동,1111013400,6707,3978,1.69,4199.2,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,관철동,1111013500,6707,3978,1.69,9184.04,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,인사동,1111013600,6707,3978,1.69,6353.7,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,낙원동,1111013700,6707,3978,1.69,4371.47,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,종로2가,1111013800,6707,3978,1.69,11933.19,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,훈정동,1111015000,6707,3978,1.69,3771.0,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,묘동,1111015100,6707,3978,1.69,4960.92,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,봉익동,1111015200,6707,3978,1.69,3703.98,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,돈의동,1111015300,6707,3978,1.69,2973.83,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,장사동,1111015400,6707,3978,1.69,5785.87,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,관수동,1111015500,6707,3978,1.69,5464.29,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,종로3가,1111015600,6707,3978,1.69,8735.15,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,인의동,1111015700,6707,3978,1.69,4087.63,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,예지동,1111015800,6707,3978,1.69,5669.22,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,원남동,1111015900,6707,3978,1.69,3178.03,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로1·2·3·4가동,1111061500,종로4가,1111016100,6707,3978,1.69,6625.06,서울특별시,종로구,종로1·2·3·4가동,종로구 종로1·2·3·4가동,종로구 종로···가동
서울특별시 종로구 종로5·6가동,1111063000,연지동,1111016000,5456,2835,1.92,3567.91,서울특별시,종로구,종로5·6가동,종로구 종로5·6가동,종로구 종로·가동
서울특별시 종로구 종로5·6가동,1111063000,효제동,1111016200,5456,2835,1.92,3782.97,서울특별시,종로구,종로5·6가동,종로구 종로5·6가동,종로구 종로·가동
서울특별시 종로구 종로5·6가동,1111063000,종로5가,1111016300,5456,2835,1.92,5572.95,서울특별시,종로구,종로5·6가동,종로구 종로5·6가동,종로구 종로·가동
서울특별시 종로구 종로5·6가동,1111063000,종로6가,1111016400,5456,2835,1.92,3692.62,서울특별시,종로구,종로5·6가동,종로구 종로5·6가동,종로구 종로·가동
서울특별시 종로구 종로5·6가동,1111063000,충신동,1111016700,5456,2835,1.92,3002.39,서울특별시,종로구,종로5·6가동,종로구 종로5·6가동,종로구 종로·가동
서울특별시 종로구 이화동,1111064000,이화동,1111016500,8241,4172,1.98,3522.07,서울특별시,종로구,이화동,종로구 이화동,종로구 이화동
서울특별시 종로구 이화동,1111064000,연건동,1111016600,8241,4172,1.98,3604.14,서울특별시,종로구,이화동,종로구 이화동,종로구 이화동
서울특별시 종로구 이화동,1111064000,동숭동,1111016800,8241,4172,1.98,4688.85,서울특별시,종로구,이화동,종로구 이화동,종로구 이화동
서울특별시 종로구 혜화동,1111065000,와룡동,1111013000,21183,10402,2.04,3647.67,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 혜화동,1111065000,혜화동,1111016900,21183,10402,2.04,7149.03,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 혜화동,1111065000,명륜1가,1111017000,21183,10402,2.04,6465.37,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 혜화동,1111065000,명륜2가,1111017100,21183,10402,2.04,5707.66,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 혜화동,1111065000,명륜4가,1111017200,21183,10402,2.04,5056.93,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 혜화동,1111065000,명륜3가,1111017300,21183,10402,2.04,4089.07,서울특별시,종로구,혜화동,종로구 혜화동,종로구 혜화동
서울특별시 종로구 창신1동,1111067000,창신동,1111017400,5791,2787,2.08,3468.01,서울특별시,종로구,창신1동,종로구 창신1동,종로구 창신동
서울특별시 종로구 창신2동,1111068000,창신동,1111017400,9369,4116,2.28,3468.01,서울특별시,종로구,창신2동,종로구 창신2동,종로구 창신동
서울특별시 종로구 창신3동,1111069000,창신동,1111017400,6773,2670,2.54,3468.01,서울특별시,종로구,창신3동,종로구 창신3동,종로구 창신동
서울특별시 종로구 숭인1동,1111070000,숭인동,1111017500,6110,2793,2.19,3917.41,서울특별시,종로구,숭인1동,종로구 숭인1동,종로구 숭인동
서울특별시 종로구 숭인2동,1111071000,숭인동,1111017500,9520,5413,1.76,3917.41,서울특별시,종로구,숭인2동,종로구 숭인2동,종로구 숭인동
서울특별시 중구 소공동,1114052000,북창동,1114011300,2461,1101,2.24,5644.67,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,태평로2가,1114011400,2461,1101,2.24,8379.33,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,남대문로3가,1114011600,2461,1101,2.24,8823.5,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,남대문로4가,1114011700,2461,1101,2.24,8081.5,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,봉래동1가,1114011900,2461,1101,2.24,4800.67,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,서소문동,1114016600,2461,1101,2.24,7337.2,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,정동,1114016700,2461,1101,2.24,5718.23,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,순화동,1114016800,2461,1101,2.24,4979.9,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,의주로1가,1114016900,2461,1101,2.24,6193.0,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 소공동,1114052000,충정로1가,1114017000,2461,1101,2.24,5596.0,서울특별시,중구,소공동,중구 소공동,중구 소공동
서울특별시 중구 회현동,1114054000,남창동,1114011200,4668,2200,2.12,5321.58,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,남대문로3가,1114011600,4668,2200,2.12,8823.5,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,남대문로4가,1114011700,4668,2200,2.12,8081.5,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,남대문로5가,1114011800,4668,2200,2.12,6636.47,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,봉래동1가,1114011900,4668,2200,2.12,4800.67,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,회현동1가,1114012100,4668,2200,2.12,4809.91,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,회현동2가,1114012200,4668,2200,2.12,4839.48,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,충무로1가,1114012400,4668,2200,2.12,18108.67,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 회현동,1114054000,순화동,1114016800,4668,2200,2.12,4979.9,서울특별시,중구,회현동,중구 회현동,중구 회현동
서울특별시 중구 명동,1114055000,무교동,1114010100,2794,1220,2.29,10062.75,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,다동,1114010200,2794,1220,2.29,9189.7,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,태평로1가,1114010300,2794,1220,2.29,8740.6,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,을지로1가,1114010400,2794,1220,2.29,7885.0,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,을지로2가,1114010500,2794,1220,2.29,9106.89,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,삼각동,1114010700,2794,1220,2.29,10401.0,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,수하동,1114010800,2794,1220,2.29,9788.0,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,수표동,1114011000,2794,1220,2.29,8626.63,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,회현동1가,1114012100,2794,1220,2.29,4809.91,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,회현동2가,1114012200,2794,1220,2.29,4839.48,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,회현동3가,1114012300,2794,1220,2.29,5257.5,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,충무로1가,1114012400,2794,1220,2.29,18108.67,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,충무로2가,1114012500,2794,1220,2.29,12673.73,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,명동1가,1114012600,2794,1220,2.29,16904.8,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,명동2가,1114012700,2794,1220,2.29,20000.0,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,남산동1가,1114012800,2794,1220,2.29,5322.85,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,남산동2가,1114012900,2794,1220,2.29,5028.38,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,남산동3가,1114013000,2794,1220,2.29,4922.68,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,저동1가,1114013100,2794,1220,2.29,6928.83,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 명동,1114055000,예장동,1114014200,2794,1220,2.29,5253.56,서울특별시,중구,명동,중구 명동,중구 명동
서울특별시 중구 필동,1114057000,충무로4가,1114013200,4955,2283,2.17,4318.48,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,충무로5가,1114013300,4955,2283,2.17,4495.64,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,묵정동,1114013600,4955,2283,2.17,4586.1,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,필동1가,1114013700,4955,2283,2.17,4070.96,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,필동2가,1114013800,4955,2283,2.17,5023.45,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,필동3가,1114013900,4955,2283,2.17,4894.48,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,남학동,1114014000,4955,2283,2.17,3744.95,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,주자동,1114014100,4955,2283,2.17,5295.33,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,예장동,1114014200,4955,2283,2.17,5253.56,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,장충동2가,1114014400,4955,2283,2.17,4207.37,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 필동,1114057000,충무로3가,1114015800,4955,2283,2.17,5396.52,서울특별시,중구,필동,중구 필동,중구 필동
서울특별시 중구 장충동,1114058000,묵정동,1114013600,5989,3076,1.95,4586.1,서울특별시,중구,장충동,중구 장충동,중구 장충동
